prompt,target_voltage,target_loading,converged
"Load_Level: 0.50, PV_Level: 0.24; Task: Maintenance Line 73 at Feeder 3; Action: No_Transfer",1.0,6.275408609453505,1
"Load_Level: 1.16, PV_Level: 0.95; Task: Maintenance Line 98 at Feeder 1; Action: No_Transfer",1.0,21.940466873157092,1
"Load_Level: 0.87, PV_Level: 0.65; Task: Maintenance Line 128 at Feeder 1; Action: Close_Tie_107",1.0,14.297591889764142,1
"Load_Level: 1.06, PV_Level: 0.06; Task: Maintenance Line 163 at Feeder 4; Action: No_Transfer",0.9986938369833539,9.391846743580874,1
"Load_Level: 0.76, PV_Level: 0.64; Task: Maintenance Line 113 at Feeder 1; Action: No_Transfer",1.0,15.369087116687377,1
"Load_Level: 1.13, PV_Level: 0.73; Task: Maintenance Line 98 at Feeder 1; Action: No_Transfer",1.0,15.004478111428208,1
"Load_Level: 0.75, PV_Level: 0.91; Task: Maintenance Line 23 at Feeder 2; Action: Close_Tie_144",1.0,24.017642688811627,1
"Load_Level: 0.97, PV_Level: 0.83; Task: Maintenance Line 66 at Feeder 1; Action: Close_Tie_107",1.0,19.5845341888118,1
"Load_Level: 0.77, PV_Level: 0.00; Task: Maintenance Line 138 at Feeder 1; Action: No_Transfer",1.0,8.387039125871883,1
"Load_Level: 0.62, PV_Level: 0.93; Task: Maintenance Line 29 at Feeder 4; Action: Close_Tie_311",1.0,25.567934360245292,1
"Load_Level: 0.52, PV_Level: 0.60; Task: Maintenance Line 100 at Feeder 3; Action: No_Transfer",1.0,15.87533639005059,1
"Load_Level: 0.79, PV_Level: 0.43; Task: Maintenance Line 183 at Feeder 3; Action: No_Transfer",1.0,8.969277309646705,1
"Load_Level: 0.78, PV_Level: 0.07; Task: Maintenance Line 39 at Feeder 1; Action: No_Transfer",1.0,6.909257596091043,1
"Load_Level: 0.59, PV_Level: 0.06; Task: Maintenance Line 138 at Feeder 1; Action: Close_Tie_107",1.0,11.116445401396003,1
"Load_Level: 0.54, PV_Level: 0.09; Task: Maintenance Line 101 at Feeder 3; Action: Close_Tie_34",1.0,5.806856554824869,1
"Load_Level: 0.99, PV_Level: 0.11; Task: Maintenance Line 66 at Feeder 1; Action: No_Transfer",1.0,7.694055835580784,1
"Load_Level: 0.68, PV_Level: 0.66; Task: Maintenance Line 5 at Feeder 1; Action: Close_Tie_107",1.0,16.26845988472907,1
"Load_Level: 0.58, PV_Level: 0.91; Task: Maintenance Line 190 at Feeder 4; Action: Close_Tie_48",1.0,46.64188903748685,1
"Load_Level: 0.83, PV_Level: 0.96; Task: Maintenance Line 4 at Feeder 2; Action: Close_Tie_34",1.0,24.965295292161514,1
"Load_Level: 0.63, PV_Level: 0.03; Task: Maintenance Line 25 at Feeder 2; Action: Close_Tie_107",1.0,9.787326532018099,1
"Load_Level: 0.91, PV_Level: 0.33; Task: Maintenance Line 99 at Feeder 1; Action: Close_Tie_107",1.0,4.769679128166345,1
"Load_Level: 0.90, PV_Level: 0.47; Task: Maintenance Line 168 at Feeder 4; Action: Close_Tie_311",1.0,9.340120797771268,1
"Load_Level: 0.82, PV_Level: 0.85; Task: Maintenance Line 104 at Feeder 1; Action: Close_Tie_107",1.0,21.446070699421163,1
"Load_Level: 0.63, PV_Level: 0.50; Task: Maintenance Line 65 at Feeder 4; Action: Close_Tie_48",1.0,15.694953717123045,1
"Load_Level: 0.79, PV_Level: 0.67; Task: Maintenance Line 61 at Feeder 4; Action: No_Transfer",1.0,16.10615664960473,1
"Load_Level: 0.54, PV_Level: 0.53; Task: Maintenance Line 103 at Feeder 3; Action: No_Transfer",1.0,13.723807095547217,1
"Load_Level: 0.83, PV_Level: 0.97; Task: Maintenance Line 191 at Feeder 4; Action: Close_Tie_48",1.0,46.961574167601675,1
"Load_Level: 1.03, PV_Level: 0.15; Task: Maintenance Line 74 at Feeder 3; Action: No_Transfer",1.0,7.368379012029146,1
"Load_Level: 0.86, PV_Level: 0.78; Task: Maintenance Line 191 at Feeder 4; Action: Close_Tie_311",1.0,21.249372115614804,1
"Load_Level: 0.87, PV_Level: 0.36; Task: Maintenance Line 118 at Feeder 1; Action: Close_Tie_107",1.0,5.249718307630286,1
"Load_Level: 0.76, PV_Level: 0.37; Task: Maintenance Line 61 at Feeder 4; Action: No_Transfer",1.0,7.5622549770992284,1
"Load_Level: 0.51, PV_Level: 0.73; Task: Maintenance Line 77 at Feeder 1; Action: Close_Tie_107",1.0,20.155578716539114,1
"Load_Level: 0.93, PV_Level: 0.27; Task: Maintenance Line 126 at Feeder 1; Action: No_Transfer",1.0,5.332386982114244,1
"Load_Level: 0.94, PV_Level: 0.31; Task: Maintenance Line 174 at Feeder 4; Action: No_Transfer",1.0,5.640357100147138,1
"Load_Level: 0.67, PV_Level: 0.74; Task: Maintenance Line 14 at Feeder 1; Action: Close_Tie_107",1.0,19.139066184442406,1
"Load_Level: 1.07, PV_Level: 0.63; Task: Maintenance Line 86 at Feeder 2; Action: No_Transfer",1.0,12.824962516495342,1
"Load_Level: 1.05, PV_Level: 0.37; Task: Maintenance Line 172 at Feeder 4; Action: Close_Tie_48",1.0,10.017986752686797,1
"Load_Level: 0.55, PV_Level: 0.60; Task: Maintenance Line 60 at Feeder 4; Action: Close_Tie_48",1.0,27.835298453021966,1
"Load_Level: 0.68, PV_Level: 0.78; Task: Maintenance Line 152 at Feeder 2; Action: No_Transfer",1.0,20.254421275384992,1
"Load_Level: 0.75, PV_Level: 0.67; Task: Maintenance Line 56 at Feeder 2; Action: No_Transfer",1.0,16.129940309736153,1
"Load_Level: 0.89, PV_Level: 0.82; Task: Maintenance Line 131 at Feeder 1; Action: Close_Tie_107",1.0,19.756193958928094,1
"Load_Level: 1.08, PV_Level: 0.07; Task: Maintenance Line 75 at Feeder 3; Action: No_Transfer",0.9994510869966233,9.377959238463756,1
"Load_Level: 0.71, PV_Level: 0.87; Task: Maintenance Line 18 at Feeder 1; Action: No_Transfer",1.0,23.081729400264237,1
"Load_Level: 0.78, PV_Level: 0.51; Task: Maintenance Line 135 at Feeder 1; Action: No_Transfer",1.0,11.351191721977155,1
"Load_Level: 0.63, PV_Level: 0.55; Task: Maintenance Line 92 at Feeder 2; Action: No_Transfer",1.0,13.338257586103586,1
"Load_Level: 0.69, PV_Level: 0.83; Task: Maintenance Line 82 at Feeder 3; Action: Close_Tie_34",1.0,21.884153908934948,1
"Load_Level: 0.64, PV_Level: 0.36; Task: Maintenance Line 108 at Feeder 1; Action: No_Transfer",1.0,8.171043745762463,1
"Load_Level: 0.57, PV_Level: 0.59; Task: Maintenance Line 88 at Feeder 2; Action: No_Transfer",1.0,15.250455255127262,1
"Load_Level: 1.16, PV_Level: 0.17; Task: Maintenance Line 54 at Feeder 2; Action: No_Transfer",1.0,8.112109372927588,1
"Load_Level: 0.51, PV_Level: 0.42; Task: Maintenance Line 36 at Feeder 2; Action: No_Transfer",1.0,10.113379345680807,1
"Load_Level: 1.02, PV_Level: 0.98; Task: Maintenance Line 184 at Feeder 4; Action: Close_Tie_48",1.0,24.394730550249108,1
"Load_Level: 0.54, PV_Level: 0.79; Task: Maintenance Line 140 at Feeder 2; Action: No_Transfer",1.0,21.782055368821528,1
"Load_Level: 0.76, PV_Level: 0.15; Task: Maintenance Line 78 at Feeder 3; Action: No_Transfer",1.0,5.469941169909874,1
"Load_Level: 0.63, PV_Level: 0.92; Task: Maintenance Line 18 at Feeder 1; Action: Close_Tie_107",1.0,25.448730463855117,1
"Load_Level: 1.07, PV_Level: 0.31; Task: Maintenance Line 5 at Feeder 1; Action: No_Transfer",1.0,5.357408486029008,1
"Load_Level: 1.16, PV_Level: 0.11; Task: Maintenance Line 65 at Feeder 4; Action: No_Transfer",0.998689944607368,9.333827265116513,1
"Load_Level: 0.73, PV_Level: 0.65; Task: Maintenance Line 129 at Feeder 1; Action: Close_Tie_107",1.0,15.765386484563656,1
"Load_Level: 1.20, PV_Level: 0.47; Task: Maintenance Line 67 at Feeder 1; Action: Close_Tie_107",1.0,7.7990828158533105,1
"Load_Level: 1.07, PV_Level: 0.92; Task: Maintenance Line 164 at Feeder 4; Action: Close_Tie_48",1.0,35.619735512487004,1
"Load_Level: 0.51, PV_Level: 0.29; Task: Maintenance Line 103 at Feeder 3; Action: No_Transfer",1.0,7.323080603525625,1
"Load_Level: 0.57, PV_Level: 0.78; Task: Maintenance Line 193 at Feeder 1; Action: Close_Tie_107",1.0,39.444071655862516,1
"Load_Level: 0.90, PV_Level: 0.10; Task: Maintenance Line 154 at Feeder 2; Action: Close_Tie_107",1.0,13.402535496027902,1
"Load_Level: 0.79, PV_Level: 0.51; Task: Maintenance Line 106 at Feeder 1; Action: Close_Tie_107",1.0,10.658269786546585,1
"Load_Level: 0.99, PV_Level: 0.78; Task: Maintenance Line 110 at Feeder 1; Action: No_Transfer",1.0,17.799206250551677,1
"Load_Level: 0.56, PV_Level: 0.49; Task: Maintenance Line 110 at Feeder 1; Action: Close_Tie_107",1.0,11.803437507476367,1
"Load_Level: 0.61, PV_Level: 0.75; Task: Maintenance Line 132 at Feeder 1; Action: No_Transfer",1.0,20.089518110894442,1
"Load_Level: 0.96, PV_Level: 0.72; Task: Maintenance Line 1 at Feeder 2; Action: No_Transfer",1.0,16.02047285607688,1
"Load_Level: 0.55, PV_Level: 0.51; Task: Maintenance Line 46 at Feeder 1; Action: No_Transfer",1.0,13.019021168723736,1
"Load_Level: 1.09, PV_Level: 0.71; Task: Maintenance Line 21 at Feeder 2; Action: No_Transfer",1.0,14.593727526930412,1
"Load_Level: 1.10, PV_Level: 0.21; Task: Maintenance Line 77 at Feeder 1; Action: No_Transfer",1.0,7.071619158146175,1
"Load_Level: 0.70, PV_Level: 0.44; Task: Maintenance Line 40 at Feeder 1; Action: Close_Tie_107",1.0,9.13242704276339,1
"Load_Level: 0.87, PV_Level: 0.25; Task: Maintenance Line 51 at Feeder 2; Action: Close_Tie_34",1.0,4.932790559625604,1
"Load_Level: 0.77, PV_Level: 0.69; Task: Maintenance Line 65 at Feeder 4; Action: Close_Tie_311",1.0,16.71919348323399,1
"Load_Level: 0.95, PV_Level: 0.11; Task: Maintenance Line 153 at Feeder 2; Action: Close_Tie_34",1.0,13.269507354763213,1
"Load_Level: 1.19, PV_Level: 0.56; Task: Maintenance Line 145 at Feeder 2; Action: Close_Tie_48",1.0,9.342558005506852,1
"Load_Level: 0.84, PV_Level: 0.97; Task: Maintenance Line 30 at Feeder 4; Action: No_Transfer",1.0,24.98828989673851,1
"Load_Level: 0.60, PV_Level: 0.54; Task: Maintenance Line 48 at Feeder 2; Action: Close_Tie_48",1.0,12.299837252670171,1
"Load_Level: 1.06, PV_Level: 0.40; Task: Maintenance Line 57 at Feeder 2; Action: No_Transfer",1.0,5.135698933307283,1
"Load_Level: 1.02, PV_Level: 0.90; Task: Maintenance Line 121 at Feeder 1; Action: Close_Tie_107",1.0,21.317849580807145,1
"Load_Level: 0.68, PV_Level: 0.24; Task: Maintenance Line 55 at Feeder 1; Action: Close_Tie_107",1.0,4.7362739427624545,1
"Load_Level: 0.75, PV_Level: 0.42; Task: Maintenance Line 114 at Feeder 1; Action: No_Transfer",1.0,8.911321040575876,1
"Load_Level: 0.58, PV_Level: 0.23; Task: Maintenance Line 173 at Feeder 4; Action: No_Transfer",1.0,5.879852805326818,1
"Load_Level: 1.11, PV_Level: 0.57; Task: Maintenance Line 59 at Feeder 4; Action: Close_Tie_311",1.0,10.366203563222193,1
"Load_Level: 0.69, PV_Level: 0.94; Task: Maintenance Line 150 at Feeder 4; Action: Close_Tie_311",1.0,25.496557353536787,1
"Load_Level: 1.04, PV_Level: 0.36; Task: Maintenance Line 74 at Feeder 3; Action: Close_Tie_144",1.0,6.834129315113131,1
"Load_Level: 1.04, PV_Level: 0.60; Task: Maintenance Line 23 at Feeder 2; Action: No_Transfer",1.0,11.652084826296406,1
"Load_Level: 0.98, PV_Level: 0.32; Task: Maintenance Line 58 at Feeder 4; Action: No_Transfer",1.0,5.673361616138377,1
"Load_Level: 0.65, PV_Level: 0.25; Task: Maintenance Line 157 at Feeder 3; Action: No_Transfer",1.0,5.940531441101184,1
"Load_Level: 0.56, PV_Level: 0.47; Task: Maintenance Line 46 at Feeder 1; Action: Close_Tie_107",1.0,16.129042001717806,1
"Load_Level: 0.78, PV_Level: 0.00; Task: Maintenance Line 175 at Feeder 4; Action: No_Transfer",0.9987400801346692,8.47554658243909,1
"Load_Level: 1.10, PV_Level: 0.68; Task: Maintenance Line 85 at Feeder 2; Action: Close_Tie_107",1.0,13.472218805174958,1
"Load_Level: 0.81, PV_Level: 0.97; Task: Maintenance Line 171 at Feeder 4; Action: Close_Tie_311",1.0,29.47578753311867,1
"Load_Level: 1.16, PV_Level: 0.10; Task: Maintenance Line 168 at Feeder 4; Action: No_Transfer",0.9985366686011513,9.524942643147405,1
"Load_Level: 0.93, PV_Level: 0.82; Task: Maintenance Line 18 at Feeder 1; Action: Close_Tie_107",1.0,19.36119392116397,1
"Load_Level: 0.62, PV_Level: 0.13; Task: Maintenance Line 17 at Feeder 1; Action: Close_Tie_107",1.0,5.534601133691557,1
"Load_Level: 0.68, PV_Level: 0.28; Task: Maintenance Line 42 at Feeder 1; Action: Close_Tie_107",1.0,4.893291619498065,1
"Load_Level: 1.18, PV_Level: 0.78; Task: Maintenance Line 53 at Feeder 2; Action: Close_Tie_107",1.0,26.255733166332597,1
"Load_Level: 0.54, PV_Level: 0.79; Task: Maintenance Line 21 at Feeder 2; Action: No_Transfer",1.0,21.74748603735315,1
"Load_Level: 0.62, PV_Level: 0.36; Task: Maintenance Line 129 at Feeder 1; Action: Close_Tie_107",1.0,7.193602987132887,1
"Load_Level: 0.72, PV_Level: 0.27; Task: Maintenance Line 128 at Feeder 1; Action: Close_Tie_107",1.0,4.854871311413516,1
"Load_Level: 0.72, PV_Level: 0.75; Task: Maintenance Line 193 at Feeder 1; Action: No_Transfer",1.0,19.29727190572089,1
"Load_Level: 0.69, PV_Level: 0.80; Task: Maintenance Line 69 at Feeder 3; Action: Close_Tie_144",1.0,22.35658787126952,1
"Load_Level: 0.56, PV_Level: 0.60; Task: Maintenance Line 111 at Feeder 1; Action: No_Transfer",1.0,15.522543516914528,1
"Load_Level: 1.10, PV_Level: 0.08; Task: Maintenance Line 51 at Feeder 2; Action: Close_Tie_34",1.0,9.897812817495707,1
"Load_Level: 0.94, PV_Level: 0.51; Task: Maintenance Line 78 at Feeder 3; Action: Close_Tie_144",1.0,9.306785658081605,1
"Load_Level: 0.73, PV_Level: 0.10; Task: Maintenance Line 133 at Feeder 1; Action: Close_Tie_107",1.0,6.120961523278929,1
"Load_Level: 0.97, PV_Level: 0.31; Task: Maintenance Line 122 at Feeder 1; Action: Close_Tie_107",1.0,4.723890999115154,1
"Load_Level: 0.74, PV_Level: 0.72; Task: Maintenance Line 18 at Feeder 1; Action: Close_Tie_107",1.0,17.783859574103346,1
"Load_Level: 1.16, PV_Level: 0.33; Task: Maintenance Line 52 at Feeder 2; Action: No_Transfer",1.0,5.4718135779610275,1
"Load_Level: 1.02, PV_Level: 0.96; Task: Maintenance Line 49 at Feeder 2; Action: Close_Tie_144",1.0,23.13456823499355,1
"Load_Level: 0.57, PV_Level: 0.53; Task: Maintenance Line 44 at Feeder 1; Action: No_Transfer",1.0,13.450021082517441,1
"Load_Level: 0.51, PV_Level: 0.83; Task: Maintenance Line 22 at Feeder 2; Action: Close_Tie_48",1.0,19.46552538352915,1
"Load_Level: 0.70, PV_Level: 0.33; Task: Maintenance Line 90 at Feeder 2; Action: Close_Tie_107",1.0,6.5207588994504695,1
"Load_Level: 0.98, PV_Level: 0.79; Task: Maintenance Line 100 at Feeder 3; Action: No_Transfer",1.0,18.15876011612755,1
"Load_Level: 0.78, PV_Level: 0.67; Task: Maintenance Line 80 at Feeder 3; Action: No_Transfer",1.0,15.940962826072697,1
"Load_Level: 1.17, PV_Level: 0.89; Task: Maintenance Line 148 at Feeder 4; Action: No_Transfer",1.0,19.681315226557334,1
"Load_Level: 0.99, PV_Level: 0.94; Task: Maintenance Line 141 at Feeder 2; Action: No_Transfer",1.0,22.972541802013705,1
"Load_Level: 1.11, PV_Level: 0.73; Task: Maintenance Line 71 at Feeder 3; Action: Close_Tie_144",1.0,14.87938504651553,1
"Load_Level: 1.14, PV_Level: 0.82; Task: Maintenance Line 91 at Feeder 3; Action: Close_Tie_34",1.0,17.516885982714577,1
"Load_Level: 0.85, PV_Level: 0.50; Task: Maintenance Line 50 at Feeder 1; Action: Close_Tie_107",1.0,11.703130251986678,1
"Load_Level: 0.51, PV_Level: 0.03; Task: Maintenance Line 22 at Feeder 2; Action: No_Transfer",1.0,5.498732264805028,1
"Load_Level: 1.02, PV_Level: 0.55; Task: Maintenance Line 39 at Feeder 1; Action: Close_Tie_107",1.0,14.249914297731175,1
"Load_Level: 1.03, PV_Level: 0.95; Task: Maintenance Line 170 at Feeder 4; Action: No_Transfer",1.0,22.80770809208704,1
"Load_Level: 0.82, PV_Level: 0.09; Task: Maintenance Line 130 at Feeder 1; Action: No_Transfer",1.0,6.842870986415295,1
"Load_Level: 0.94, PV_Level: 0.10; Task: Maintenance Line 55 at Feeder 1; Action: Close_Tie_107",1.0,8.292915301009145,1
"Load_Level: 0.93, PV_Level: 0.53; Task: Maintenance Line 50 at Feeder 1; Action: Close_Tie_107",1.0,11.551012118711203,1
"Load_Level: 1.00, PV_Level: 0.35; Task: Maintenance Line 103 at Feeder 3; Action: Close_Tie_34",1.0,4.97693585122429,1
"Load_Level: 0.60, PV_Level: 0.24; Task: Maintenance Line 131 at Feeder 1; Action: No_Transfer",1.0,5.856045345112211,1
"Load_Level: 0.98, PV_Level: 0.48; Task: Maintenance Line 112 at Feeder 1; Action: Close_Tie_107",1.0,7.976784439049256,1
"Load_Level: 0.88, PV_Level: 0.32; Task: Maintenance Line 170 at Feeder 4; Action: Close_Tie_48",1.0,9.968601233180669,1
"Load_Level: 1.09, PV_Level: 1.00; Task: Maintenance Line 101 at Feeder 3; Action: No_Transfer",1.0,23.996665526891313,1
"Load_Level: 0.72, PV_Level: 0.72; Task: Maintenance Line 131 at Feeder 1; Action: Close_Tie_107",1.0,17.981366132954733,1
"Load_Level: 0.62, PV_Level: 0.74; Task: Maintenance Line 92 at Feeder 2; Action: Close_Tie_144",1.0,19.594888414541035,1
"Load_Level: 0.80, PV_Level: 0.61; Task: Maintenance Line 183 at Feeder 3; Action: Close_Tie_34",1.0,18.740419061477688,1
"Load_Level: 0.67, PV_Level: 0.85; Task: Maintenance Line 165 at Feeder 3; Action: No_Transfer",1.0,22.83488978894456,1
"Load_Level: 0.62, PV_Level: 0.93; Task: Maintenance Line 139 at Feeder 2; Action: Close_Tie_107",1.0,25.719378540691075,1
"Load_Level: 0.54, PV_Level: 0.29; Task: Maintenance Line 188 at Feeder 3; Action: No_Transfer",1.0,7.091584131558017,1
"Load_Level: 0.89, PV_Level: 0.86; Task: Maintenance Line 64 at Feeder 4; Action: No_Transfer",1.0,21.06701613660189,1
"Load_Level: 0.90, PV_Level: 0.22; Task: Maintenance Line 157 at Feeder 3; Action: No_Transfer",1.0,5.444553030553419,1
"Load_Level: 1.10, PV_Level: 0.60; Task: Maintenance Line 99 at Feeder 1; Action: No_Transfer",1.0,11.276632408606847,1
"Load_Level: 0.66, PV_Level: 0.56; Task: Maintenance Line 104 at Feeder 1; Action: No_Transfer",1.0,13.698578867819291,1
"Load_Level: 0.97, PV_Level: 0.68; Task: Maintenance Line 91 at Feeder 3; Action: Close_Tie_144",1.0,15.501813509835785,1
"Load_Level: 1.01, PV_Level: 0.90; Task: Maintenance Line 54 at Feeder 2; Action: No_Transfer",1.0,21.280480906773438,1
"Load_Level: 1.08, PV_Level: 0.61; Task: Maintenance Line 32 at Feeder 4; Action: No_Transfer",1.0,11.788079103159186,1
"Load_Level: 0.52, PV_Level: 0.75; Task: Maintenance Line 61 at Feeder 4; Action: Close_Tie_48",1.0,35.321361750555305,1
"Load_Level: 1.18, PV_Level: 0.31; Task: Maintenance Line 56 at Feeder 2; Action: No_Transfer",1.0,6.02320235728301,1
"Load_Level: 0.92, PV_Level: 0.77; Task: Maintenance Line 59 at Feeder 4; Action: Close_Tie_48",1.0,32.52458156905567,1
"Load_Level: 0.95, PV_Level: 0.92; Task: Maintenance Line 21 at Feeder 2; Action: Close_Tie_107",1.0,22.67873559832036,1
"Load_Level: 0.83, PV_Level: 0.53; Task: Maintenance Line 63 at Feeder 4; Action: Close_Tie_48",1.0,11.616028636927753,1
"Load_Level: 0.53, PV_Level: 0.90; Task: Maintenance Line 190 at Feeder 4; Action: No_Transfer",1.0,25.45701184834629,1
"Load_Level: 0.68, PV_Level: 0.98; Task: Maintenance Line 132 at Feeder 1; Action: No_Transfer",1.0,26.810975282611153,1
"Load_Level: 0.64, PV_Level: 0.25; Task: Maintenance Line 95 at Feeder 3; Action: No_Transfer",1.0,5.959199934886371,1
"Load_Level: 0.84, PV_Level: 0.66; Task: Maintenance Line 52 at Feeder 2; Action: No_Transfer",1.0,15.02834887060282,1
"Load_Level: 0.81, PV_Level: 0.35; Task: Maintenance Line 18 at Feeder 1; Action: No_Transfer",1.0,6.957199872714644,1
"Load_Level: 0.88, PV_Level: 0.96; Task: Maintenance Line 158 at Feeder 3; Action: No_Transfer",1.0,24.492148447022753,1
"Load_Level: 1.17, PV_Level: 0.33; Task: Maintenance Line 182 at Feeder 3; Action: Close_Tie_144",1.0,10.162156751973173,1
"Load_Level: 0.98, PV_Level: 0.72; Task: Maintenance Line 90 at Feeder 2; Action: No_Transfer",1.0,15.848102194571581,1
"Load_Level: 0.96, PV_Level: 0.11; Task: Maintenance Line 123 at Feeder 1; Action: Close_Tie_107",1.0,7.714376033025702,1
"Load_Level: 0.88, PV_Level: 0.76; Task: Maintenance Line 28 at Feeder 2; Action: Close_Tie_107",1.0,26.748294478056735,1
"Load_Level: 0.64, PV_Level: 0.35; Task: Maintenance Line 121 at Feeder 1; Action: Close_Tie_107",1.0,6.744748526619966,1
"Load_Level: 0.64, PV_Level: 0.89; Task: Maintenance Line 11 at Feeder 1; Action: No_Transfer",1.0,24.165812282376873,1
"Load_Level: 1.10, PV_Level: 0.17; Task: Maintenance Line 175 at Feeder 4; Action: Close_Tie_48",0.9986579411534703,12.433209592025749,1
"Load_Level: 1.03, PV_Level: 0.36; Task: Maintenance Line 191 at Feeder 4; Action: No_Transfer",1.0,6.07679232055869,1
"Load_Level: 0.98, PV_Level: 0.49; Task: Maintenance Line 97 at Feeder 3; Action: No_Transfer",1.0,9.307139980260274,1
"Load_Level: 0.83, PV_Level: 0.88; Task: Maintenance Line 97 at Feeder 3; Action: No_Transfer",1.0,22.352159864503154,1
"Load_Level: 0.95, PV_Level: 0.24; Task: Maintenance Line 66 at Feeder 1; Action: No_Transfer",1.0,5.354363237594417,1
"Load_Level: 0.58, PV_Level: 0.93; Task: Maintenance Line 45 at Feeder 2; Action: No_Transfer",1.0,26.258611724384128,1
"Load_Level: 0.61, PV_Level: 0.73; Task: Maintenance Line 43 at Feeder 1; Action: Close_Tie_107",1.0,19.45577182991294,1
"Load_Level: 0.85, PV_Level: 0.14; Task: Maintenance Line 182 at Feeder 3; Action: No_Transfer",1.0,6.217562719708846,1
"Load_Level: 1.04, PV_Level: 0.90; Task: Maintenance Line 170 at Feeder 4; Action: No_Transfer",1.0,21.281940030852745,1
"Load_Level: 0.59, PV_Level: 0.07; Task: Maintenance Line 25 at Feeder 2; Action: Close_Tie_107",1.0,8.476996725330872,1
"Load_Level: 1.09, PV_Level: 0.50; Task: Maintenance Line 81 at Feeder 3; Action: Close_Tie_311",1.0,8.71448538063512,1
"Load_Level: 0.97, PV_Level: 0.44; Task: Maintenance Line 193 at Feeder 1; Action: Close_Tie_107",1.0,12.566280484116712,1
"Load_Level: 0.79, PV_Level: 0.30; Task: Maintenance Line 88 at Feeder 2; Action: Close_Tie_34",1.0,4.830994457001296,1
"Load_Level: 0.89, PV_Level: 0.16; Task: Maintenance Line 179 at Feeder 4; Action: No_Transfer",0.9997123261742956,6.24575192183329,1
"Load_Level: 1.00, PV_Level: 0.55; Task: Maintenance Line 132 at Feeder 1; Action: No_Transfer",1.0,10.693924633199066,1
"Load_Level: 1.09, PV_Level: 0.92; Task: Maintenance Line 142 at Feeder 1; Action: Close_Tie_107",1.0,21.356485272754576,1
"Load_Level: 1.13, PV_Level: 0.60; Task: Maintenance Line 72 at Feeder 3; Action: Close_Tie_144",1.0,10.60507511965157,1
"Load_Level: 0.72, PV_Level: 0.36; Task: Maintenance Line 164 at Feeder 4; Action: Close_Tie_311",1.0,7.581734871592747,1
"Load_Level: 0.96, PV_Level: 0.71; Task: Maintenance Line 3 at Feeder 2; Action: Close_Tie_34",1.0,15.673236459977295,1
"Load_Level: 0.61, PV_Level: 1.00; Task: Maintenance Line 73 at Feeder 3; Action: Close_Tie_34",1.0,28.048282926859557,1
"Load_Level: 0.58, PV_Level: 0.61; Task: Maintenance Line 32 at Feeder 4; Action: Close_Tie_311",1.0,15.794365182162688,1
"Load_Level: 0.87, PV_Level: 0.59; Task: Maintenance Line 87 at Feeder 2; Action: No_Transfer",1.0,12.825046477635539,1
"Load_Level: 0.87, PV_Level: 0.06; Task: Maintenance Line 100 at Feeder 3; Action: Close_Tie_144",1.0,8.403887196324668,1
"Load_Level: 1.20, PV_Level: 0.98; Task: Maintenance Line 174 at Feeder 4; Action: No_Transfer",1.0,22.441553296684727,1
"Load_Level: 0.87, PV_Level: 0.21; Task: Maintenance Line 100 at Feeder 3; Action: Close_Tie_34",1.0,5.836619372748498,1
"Load_Level: 0.63, PV_Level: 0.06; Task: Maintenance Line 18 at Feeder 1; Action: No_Transfer",1.0,6.325885702068285,1
"Load_Level: 0.93, PV_Level: 0.48; Task: Maintenance Line 18 at Feeder 1; Action: No_Transfer",1.0,9.269872555047167,1
"Load_Level: 0.79, PV_Level: 0.53; Task: Maintenance Line 117 at Feeder 1; Action: No_Transfer",1.0,11.580592947062033,1
"Load_Level: 1.11, PV_Level: 0.07; Task: Maintenance Line 191 at Feeder 4; Action: No_Transfer",0.9978069947625637,9.574967485799228,1
"Load_Level: 0.88, PV_Level: 0.70; Task: Maintenance Line 134 at Feeder 1; Action: No_Transfer",1.0,16.222435932942208,1
"Load_Level: 1.18, PV_Level: 0.74; Task: Maintenance Line 61 at Feeder 4; Action: Close_Tie_48",1.0,25.70253522258928,1
"Load_Level: 0.88, PV_Level: 0.77; Task: Maintenance Line 101 at Feeder 3; Action: Close_Tie_144",1.0,18.47158371923362,1
"Load_Level: 1.20, PV_Level: 0.89; Task: Maintenance Line 122 at Feeder 1; Action: Close_Tie_107",1.0,19.384906387288776,1
"Load_Level: 0.56, PV_Level: 0.57; Task: Maintenance Line 0 at Feeder 2; Action: No_Transfer",1.0,14.630943240364935,1
"Load_Level: 1.05, PV_Level: 0.67; Task: Maintenance Line 87 at Feeder 2; Action: No_Transfer",1.0,13.864094008960649,1
"Load_Level: 0.79, PV_Level: 0.32; Task: Maintenance Line 105 at Feeder 1; Action: No_Transfer",1.0,6.456208017560064,1
"Load_Level: 0.94, PV_Level: 0.41; Task: Maintenance Line 151 at Feeder 2; Action: No_Transfer",1.0,6.297423076587161,1
"Load_Level: 0.77, PV_Level: 0.84; Task: Maintenance Line 48 at Feeder 2; Action: No_Transfer",1.0,21.36979990561806,1
"Load_Level: 0.72, PV_Level: 0.64; Task: Maintenance Line 131 at Feeder 1; Action: No_Transfer",1.0,15.795283457803007,1
"Load_Level: 1.11, PV_Level: 0.62; Task: Maintenance Line 180 at Feeder 3; Action: Close_Tie_34",1.0,12.652980773417053,1
